datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,NI,7412
10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,DAY,1274
10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,AEP,10296
10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,PJM-E,20879
10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,PJM-W,4035
10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,NI,7470
10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,DAY,1312
10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,AEP,10508
10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,PJM-E,21853
10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,PJM-W,4210
10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,NI,7729
10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,DAY,1376
10/31/2004 11:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,AEP,10975
10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,PJM-E,23168
10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,PJM-W,4501
10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,NI,7891
10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,DAY,1444
10/31/2004 12:00:00 PM,10/31/2004 7:00:00 AM,10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,AEP,11548
10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,PJM-E,24996
10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,PJM-W,4796
10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,NI,8174
10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,DAY,1575
10/31/2004 1:00:00 PM,10/31/2004 8:00:00 AM,10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,AEP,12202
10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,PJM-E,26057
10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,PJM-W,4961
10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,NI,8581
10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,DAY,1637
10/31/2004 2:00:00 PM,10/31/2004 9:00:00 AM,10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,AEP,12671
10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,PJM-E,26616
10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,PJM-W,4986
10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,NI,8807
10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,DAY,1661
10/31/2004 3:00:00 PM,10/31/2004 10:00:00 AM,10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,AEP,12770
10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,PJM-E,26854
10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,PJM-W,5023
10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,NI,8890
10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,DAY,1683
10/31/2004 4:00:00 PM,10/31/2004 11:00:00 AM,10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,AEP,12821
10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,PJM-E,26880
10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,PJM-W,4959
10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,NI,8883
10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,DAY,1684
10/31/2004 5:00:00 PM,10/31/2004 12:00:00 PM,10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,AEP,12822
10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,PJM-E,26737
10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,PJM-W,4926
10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,NI,8891
10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,DAY,1663
10/31/2004 6:00:00 PM,10/31/2004 1:00:00 PM,10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,AEP,12902
10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,PJM-E,26550
10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,PJM-W,4894
10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,NI,8824
10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,DAY,1636
10/31/2004 7:00:00 PM,10/31/2004 2:00:00 PM,10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,AEP,12802
10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,PJM-E,26463
10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,PJM-W,4900
10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,NI,8796
10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,DAY,1625
10/31/2004 8:00:00 PM,10/31/2004 3:00:00 PM,10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,AEP,12688
10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,PJM-E,27311
10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,PJM-W,4960
10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,NI,8806
10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,DAY,1647
10/31/2004 9:00:00 PM,10/31/2004 4:00:00 PM,10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,AEP,12830
10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,PJM-E,29667
10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,PJM-W,5305
10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,NI,9218
10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,DAY,1720
10/31/2004 10:00:00 PM,10/31/2004 5:00:00 PM,10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,AEP,13380
10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,PJM-E,29565
10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,PJM-W,5382
10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,NI,10206
10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,DAY,1860
10/31/2004 11:00:00 PM,10/31/2004 6:00:00 PM,11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,AEP,14067
11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,PJM-E,28961
11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,PJM-W,5265
11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,NI,10261
11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,DAY,1859
11/1/2004 12:00:00 AM,10/31/2004 7:00:00 PM,11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,AEP,13930
11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,PJM-E,28566
11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,PJM-W,5251
11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,NI,10086
11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,DAY,1846
11/1/2004 1:00:00 AM,10/31/2004 8:00:00 PM,11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,AEP,13843
11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,PJM-E,27154
11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,PJM-W,5055
11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,NI,9905
11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,DAY,1785
11/1/2004 2:00:00 AM,10/31/2004 9:00:00 PM,11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,AEP,13341
11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,PJM-E,25137
11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,PJM-W,4823
11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,NI,9528
11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,DAY,1690
11/1/2004 3:00:00 AM,10/31/2004 10:00:00 PM,11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,AEP,12831
11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,PJM-E,23272
11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,PJM-W,4516
11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,NI,8954
11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,DAY,1601
11/1/2004 4:00:00 AM,10/31/2004 11:00:00 PM,11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,AEP,12181
11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,PJM-E,21942
11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,PJM-W,4372
11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,NI,8403
11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,DAY,1533
11/1/2004 5:00:00 AM,11/1/2004 12:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,AEP,11730
11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,PJM-E,21272
11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,PJM-W,4372
11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,NI,8038
11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,DAY,1500
11/1/2004 6:00:00 AM,11/1/2004 1:00:00 AM,11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,AEP,11434
11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,PJM-E,20978
11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,PJM-W,4340
11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,NI,7910
11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,DAY,1489
11/1/2004 7:00:00 AM,11/1/2004 2:00:00 AM,11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,AEP,11383
11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,PJM-E,21058
11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,PJM-W,4410
11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,NI,7836
11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,DAY,1497
11/1/2004 8:00:00 AM,11/1/2004 3:00:00 AM,11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,AEP,11372
11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,PJM-E,21790
11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,PJM-W,4534
11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,NI,7830
11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,DAY,1557
11/1/2004 9:00:00 AM,11/1/2004 4:00:00 AM,11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,AEP,11697
11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,PJM-E,23746
11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,PJM-W,4900
11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,NI,8156
11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,DAY,1704
11/1/2004 10:00:00 AM,11/1/2004 5:00:00 AM,11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,AEP,12751
11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,PJM-E,27626
11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,PJM-W,5491
11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,NI,8936
11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,DAY,1961
11/1/2004 11:00:00 AM,11/1/2004 6:00:00 AM,11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,AEP,14513
11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,PJM-E,29673
11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,PJM-W,5737
11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,NI,10246
11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,DAY,2119
11/1/2004 12:00:00 PM,11/1/2004 7:00:00 AM,11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,AEP,15300
11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,PJM-E,30571
11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,PJM-W,5773
11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,NI,11218
11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,DAY,2181
11/1/2004 1:00:00 PM,11/1/2004 8:00:00 AM,11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,AEP,15467
11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,PJM-E,31148
11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,PJM-W,5847
11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,NI,11604
11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,DAY,2188
11/1/2004 2:00:00 PM,11/1/2004 9:00:00 AM,11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,AEP,15630
11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,PJM-E,31458
11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,PJM-W,5821
11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,NI,11805
11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,DAY,2206
11/1/2004 3:00:00 PM,11/1/2004 10:00:00 AM,11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,AEP,15782
11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,PJM-E,31511
11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,PJM-W,5806
11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,NI,12002
11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,DAY,2208
11/1/2004 4:00:00 PM,11/1/2004 11:00:00 AM,11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,AEP,15452
11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,PJM-E,31333
11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,PJM-W,5773
11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,NI,11971
11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,DAY,2210
11/1/2004 5:00:00 PM,11/1/2004 12:00:00 PM,11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,AEP,15344
11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,PJM-E,31304
11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,PJM-W,5711
11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,NI,12034
11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,DAY,2205
11/1/2004 6:00:00 PM,11/1/2004 1:00:00 PM,11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,AEP,15312
11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,PJM-E,31029
11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,PJM-W,5680
11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,NI,12077
11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,DAY,2186
11/1/2004 7:00:00 PM,11/1/2004 2:00:00 PM,11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,AEP,15130
11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,PJM-E,30785
11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,PJM-W,5707
11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,NI,12024
11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,DAY,2165
11/1/2004 8:00:00 PM,11/1/2004 3:00:00 PM,11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,AEP,15032
11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,PJM-E,31395
11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,PJM-W,5725
11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,NI,12124
11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,DAY,2168
11/1/2004 9:00:00 PM,11/1/2004 4:00:00 PM,11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,AEP,15232
11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,PJM-E,33862
11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,PJM-W,6103
11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,NI,12502
11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,DAY,2237
11/1/2004 10:00:00 PM,11/1/2004 5:00:00 PM,11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,AEP,15610
11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,11/2/2004 12:00:00 AM,11/1/2004 7:00:00 PM,PJM-E,34235
11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,11/2/2004 12:00:00 AM,11/1/2004 7:00:00 PM,PJM-W,6232
11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,11/2/2004 12:00:00 AM,11/1/2004 7:00:00 PM,NI,12802
11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,11/2/2004 12:00:00 AM,11/1/2004 7:00:00 PM,DAY,2314
11/1/2004 11:00:00 PM,11/1/2004 6:00:00 PM,11/2/2004 12:00:00 AM,11/1/2004 7:00:00 PM,AEP,16072
11/2/2004 12:00:00 AM,11/1/2004 7:00:00 PM,11/2/2004 1:00:00 AM,11/1/2004 8:00:00 PM,PJM-E,33508
